Column1	Column2	Column3
07:34	みつきん	離さないでね
07:34	みつきん	俺も離さんから
07:35	なり	うん
07:35	なり	離さない
07:35	なり	絶対ね？
07:43	みつきん	絶対ね！！
07:43	みつきん	ずっとだよ
07:43	なり	うん！！
07:43	なり	絶対！
07:43	なり	ずーーーーっと！！
07:43	なり	ほんっっっとにすき
08:09	みつきん	んはーーだいすき
08:09	みつきん	愛してるぜなりちゃん
08:10	みつきん	今週は古着屋行くぜええ
08:10	なり	えへへ
08:10	なり	古着屋いいねええ
08:10	なり	なりとも行ってねーー
08:17	なり	うはー色んなとこ行きたいねえ
08:17	みつきん	んねーー
08:18	なり	いこーーー
08:18	なり	だいすき
08:27	みつきん	んふーーー
08:27	みつきん	穴場古着屋みつけにいこ
08:27	なり	たのしみ！！！
08:27	なり	みつけにいく！
08:38	みつきん	たのしみだ
08:38	みつきん	古着着れる人？だよね？
08:38	なり	着れる人！
08:38	みつきん	おあーよかた
08:39	なり	1回洗うけど！
08:39	みつきん	俺も古着は行ける謎に
08:39	みつきん	すすぎ3回くらいで洗ってる
08:39	なり	新品も1回洗ってたわ
08:39	みつきん	それな
08:39	なり	同じ嬉しいな
08:39	みつきん	新品はすすぎ2回でいける
08:39	なり	洗濯機とか中古無理やけどな
08:39	みつきん	それは無理すぎ、、、、
08:40	なり	新品もさーどんな人が触ってるかわからんし
08:40	なり	ね
08:40	なり	冷蔵庫も無理い
08:40	みつきん	食品関係はもっと無理かも
08:40	なり	なりもちと潔癖あるかも
08:41	みつきん	洗濯機もまあまあ無理だな
08:41	なり	洗濯機も無理よお
08:41	みつきん	多分普通の感覚よね
08:41	なり	だよね
08:41	みつきん	でも俺あれが無理
08:41	みつきん	てすり
08:41	みつきん	てすりきらい
08:41	なり	てすりなりもさわらん！
08:41	みつきん	てつなご
08:41	なり	うん！つなぐ！
08:41	みつきん	んふ
08:41	みつきん	たのしみ
08:41	なり	エスカレーターとかこわいから触るけど
08:41	なり	ゆうくんとてつなごー
08:41	みつきん	エスカレーター一番触りたくないけどさ
08:42	みつきん	まっじでこわい
08:42	なり	こわいよねw
08:42	みつきん	3階吹き抜けみたいなとこで
08:42	みつきん	動けなくなったことあるわ
08:42	みつきん	子鹿なる
08:42	なり	吹き抜けは怖そう
08:42	なり	かわいい
08:42	みつきん	たかいとこむり
08:43	なり	なりもむり
08:43	みつきん	観覧車は行けるが
08:43	なり	おなじ！
08:43	みつきん	やっぱり運命？？？
08:43	なり	ね！！！
08:43	なり	合わせてるとかじゃないよ！？
08:43	みつきん	おなじすぎ
08:43	みつきん	すき
08:43	なり	すきい
08:43	みつきん	はよ結婚
08:43	みつきん	しよ
08:43	なり	する！！！！
08:44	みつきん	すきい
08:44	なり	だあいすき
08:44	みつきん	えへへ〜
08:44	なり	ちゅ
08:44	みつきん	ちゅうう
08:44	なり	にやけるうう
08:44	みつきん	出かけるとカフェ寄りまくるけどいい？
08:44	なり	え
08:44	なり	よりたい！！！！
08:44	みつきん	いえーい
08:44	なり	楽しいやん絶対
08:44	みつきん	たまにミスってずっとお腹いっぱいみたいになるけど
08:45	みつきん	それはそれで◎
08:45	なり	もうそれはねえ
08:45	なり	ミスじゃない
08:45	みつきん	でも夕ご飯美味しく食べたい欲もあるじゃん
08:45	みつきん	悩ましいよね
08:45	なり	ああ
08:45	みつきん	いい
08:45	みつきん	しし
08:45	みつきん	てて
08:45	みつきん	るる
08:45	なり	るる
08:45	なり	はや
08:45	みつきん	2倍
08:45	なり	まけた、、、、、
08:45	みつきん	勝った
08:45	なり	ぐう
08:45	みつきん	二回分ね
08:46	なり	ずるいいい
